"","id","acronym","name","parent"
"473",4318,"DBh","nucleus of the diagonal band, right, vertical division",4316
"474",4319,"Nac","nucleus of the anterior commissure, right",4314
"475",4320,"BST","bed  nucleus of stria terminalis, right",4314
"476",10146,"OlfT","olfactory tubercle, right",4314
"477",504796,"IslC","islands of calleja, right",10146
"478",4276,"BG","basal ganglia",4275
"479",4293,"GP","globus pallidus",4276
"480",12897,"GPe","globus pallidus, external segment",4293
"481",4295,"GPe","globus pallidus, external segment, left",12897
"482",4298,"GPe","globus pallidus, external segment, right",12897
"483",12898,"GPi","globus pallidus, internal segment",4293
"484",4296,"GPi","globus pallidus, internal segment, left",12898
"485",4299,"GPi","globus pallidus, internal segment, right",12898
"486",4277,"Str","striatum",4276
"487",4278,"Cd","caudate nucleus",4277
"488",12899,"BCd","body of the caudate nucleus",4278
"489",4282,"BCd","body of caudate nucleus, left",12899
"490",4286,"BCd","body of caudate nucleus, right",12899
"491",12900,"HCd","head of the caudate nucleus",4278
"492",4280,"HCd","head of caudate nucleus, left",12900
"493",4284,"HCd","head of caudate nucleus, right",12900
"494",12901,"TCd","tail of the caudate nucleus",4278
"495",4281,"TCd","tail of caudate nucleus, left",12901
"496",4285,"TCd","tail of caudate nucleus, right",12901
"497",4290,"Acb","nucleus accumbens",4277
"498",4291,"Acb","nucleus accumbens, left",4290
"499",4292,"Acb","nucleus accumbens, right",4290
"500",4287,"Pu","putamen",4277
"501",4288,"Pu","putamen, left",4287
"502",4289,"Pu","putamen, right",4287
"503",4321,"Cl","claustrum",4275
"504",4322,"Cl","claustrum, left",4321
"505",4323,"Cl","claustrum, right",4321
"506",4391,"DiE","diencephalon",4006
"507",4520,"ET","epithalamus",4391
"508",4521,"Hb","habenular nuclei",4520
"509",4522,"Hb","habenular nuclei, left",4521
"510",4524,"Hl","lateral habenular nucleus, left",4522
"511",4525,"Hlm","lateral habenular nucleus, left, magnocellular division",4524
"512",4526,"Hlp","lateral habenular nucleus, left, parvocellular division",4524
"513",4523,"Hm","medial habenular nucleus, left",4522
"514",4527,"Hb","habenular nuclei, right",4521
"515",4529,"Hl","lateral habenular nucleus, right",4527
"516",4530,"Hlm","lateral habenular nucleus, right, magnocellular division",4529
"517",4531,"Hlp","lateral habenular nucleus, right, parvocellular division",4529
"518",4528,"Hm","medial habenular nucleus, right",4527
"519",4533,"Pa","paraventricular nuclei of thalamus",4520
"520",4534,"Pa","paraventricular nuclei, left of thalamus, left",4533
"521",4535,"PARA","anterior paraventricular nucleus of thalamus, left",4534
"522",4536,"PARP","posterior paraventricular nucleus of thalamus, left",4534
"523",4537,"Pa","paraventricular nuclei, right of thalamus, right",4533
"524",4538,"PARA","anterior paraventricular nucleus of thalamus, right",4537
"525",4539,"PARP","posterior paraventricular nucleus of thalamus, right",4537
"526",4532,"PIN","pineal gland",4520
"527",4540,"Hy","hypothalamus",4391
"528",4570,"AHR","anterior hypothalamic region",4540
"529",12902,"AHA","anterior hypothalamic area",4570
"530",4598,"AHA","anterior hypothalamic area, left",12902
"531",4599,"AHAA","anterior hypothalamic area, left, anterior part",4598
"532",4600,"AHC","anterior hypothalamic area, left, central part",4598
"533",4629,"AHA","anterior hypothalamic area, right",12902
"534",4630,"AHAA","anterior hypothalamic area, right, anterior part",4629
"535",4631,"AHC","anterior hypothalamic area, right, central part",4629
"536",12903,"AHN","anterior hypothalamic nucleus",4570
"537",4601,"AHN","anterior hypothalamic nucleus, left",12903
"538",4632,"AHN","anterior hypothalamic nucleus, right",12903
"539",12904,"LHA","lateral hypothalamic area, anterior region",4570
"540",4596,"LHA","lateral hypothalamic area, anterior region, left",12904
"541",4627,"LHA","lateral hypothalamic area, anterior region, right",12904
"542",12905,"PVH","paraventricular nucleus of the hypothalamus",4570
"543",4573,"PVH","paraventricular nucleus of the hypothalamus, left",12905
"544",4574,"SPZ","subparaventricular zone, left",4573
"545",4575,"PVHd","paraventricular nucleus of the hypothalamus, left, descending division",4573
"546",4577,"PVHdp","paraventricular nucleus of the hypothalamus, left, descending division, dorsal parvicellular part",4575
"547",4579,"PVHf","paraventricular nucleus of the hypothalamus, left, descending division, forniceal part",4575
"548",4578,"PVHlp","paraventricular nucleus of the hypothalamus, left, descending division, lateral parvicellular part",4575
"549",4576,"PVHmpv","paraventricular nucleus of the hypothalamus, left, descending division, medial parvicellular part, ventral zone",4575
"550",4580,"PVHm","paraventricular nucleus of the hypothalamus, left, magnocellular division",4573
"551",4581,"PVHam","paraventricular nucleus of the hypothalamus, left, magnocellular division, anterior magnocellular part",4580
"552",4582,"PVHmm","paraventricular nucleus of the hypothalamus, left, magnocellular division, medial magnocellular part",4580
"553",4583,"PVHpm","paraventricular nucleus of the hypothalamus, left, magnocellular division, posterior magnocellular part",4580
"554",4585,"PVHpml","paraventricular nucleus of the hypothalamus, left, magnocellular division, posterior magnocellular part, lateral zone",4583
"555",4584,"PVHpmm","paraventricular nucleus of the hypothalamus, left, magnocellular division, posterior magnocellular part, medial zone",4583
"556",4586,"PVHp","paraventricular nucleus of the hypothalamus, left, parvicellular division",4573
"557",4587,"PVHap","paraventricular nucleus of the hypothalamus, left, parvicellular division, anterior parvicellular part",4586
"558",4588,"PVHmpd","paraventricular nucleus of the hypothalamus, left, parvicellular division, medial parvicellular part, dorsal zone",4586
"559",4589,"PVHpv","paraventricular nucleus of the hypothalamus, left, parvicellular division, periventricular part",4586
"560",4604,"PVH","paraventricular nucleus of the hypothalamus, right",12905
"561",4605,"SPZ","subparaventricular zone, right",4604
"562",4606,"PVHd","paraventricular nucleus of the hypothalamus, right, descending division",4604
"563",4608,"PVHdp","paraventricular nucleus of the hypothalamus, right, descending division, dorsal parvicellular part",4606
"564",4610,"PVHf","paraventricular nucleus of the hypothalamus, right, descending division, forniceal part",4606
"565",4609,"PVHlp","paraventricular nucleus of the hypothalamus, right, descending division, lateral parvicellular part",4606
"566",4607,"PVHmpv","paraventricular nucleus of the hypothalamus, right, descending division, medial parvicellular part, ventral zone",4606
"567",4611,"PVHm","paraventricular nucleus of the hypothalamus, right, magnocellular division",4604
"568",4612,"PVHam","paraventricular nucleus of the hypothalamus, right, magnocellular division, anterior magnocellular part",4611
"569",4613,"PVHmm","paraventricular nucleus of the hypothalamus, right, magnocellular division, medial magnocellular part",4611
"570",4614,"PVHpm","paraventricular nucleus of the hypothalamus, right, magnocellular division, posterior magnocellular part",4611
"571",4616,"PVHpml","paraventricular nucleus of the hypothalamus, right, magnocellular division, posterior magnocellular part, lateral zone",4614
"572",4615,"PVHpmm","paraventricular nucleus of the hypothalamus, right, magnocellular division, posterior magnocellular part, medial zone",4614
"573",4617,"PVHp","paraventricular nucleus of the hypothalamus, right, parvicellular division",4604
"574",4618,"PVHap","paraventricular nucleus of the hypothalamus, right, parvicellular division, anterior parvicellular part",4617
"575",4619,"PVHmpd","paraventricular nucleus of the hypothalamus, right, parvicellular division, medial parvicellular part, dorsal zone",4617
"576",4620,"PVHpv","paraventricular nucleus of the hypothalamus, right, parvicellular division, periventricular part",4617
"577",12906,"PVa","periventricular nucleus of the hypothalamus, anterior part",4570
"578",4572,"PVa","periventricular nucleus of the hypohalamus, anterior part, left",12906
"579",4603,"PVa","periventricular nucleus of the hypohalamus, anterior part, right",12906
"580",12907,"SO","supraoptic nucleus",4570
"581",4593,"SO","supraoptic nucleus, left",12907
"582",4594,"SODL","supraoptic nucleus, left, dorsolateral part",4593
"583",4595,"SOVM","supraoptic nucleus, left, ventromedial part",4593
"584",4624,"SO","supraoptic nucleus, right",12907
"585",4625,"SODL","supraoptic nucleus, right, dorsolateral part",4624
"586",4626,"SOVM","supraoptic nucleus, right, ventromedial part",4624
"587",12908,"SCN","suprachiasmatic nucleus",4570
"588",4590,"SCN","suprachiasmatic nucleus, left",12908
"589",4591,"SCNd","suprachiasmatic nucleus, left, dorsomedial part",4590
"590",4592,"SCNv","suprachiasmatic nucleus, left, ventrolateral part",4590
"591",4621,"SCN","suprachiasmatic nucleus, right",12908
"592",4622,"SCNd","suprachiasmatic nucleus, right, dorsomedial part",4621
"593",4623,"SCNv","suprachiasmatic nucleus, right, ventrolateral part",4621
"594",4665,"MamR","mammillary region",4540
"595",13004,"LHM","lateral hypothalamic area, mammillary region",4665
"596",13005,"LHM","lateral hypothalamic area, mammillary region, left",13004
"597",4597,"PalHy","pallidohypothalamic nucleus, left",13005
"598",13006,"LHM","lateral hypothalamic area, mammillary region, right",13004
"599",4628,"PalHy","pallidohypothalamic nucleus, right",13006
"600",12909,"MB","mammillary body",4665
"601",4671,"MB","mammillary body, left",12909
"602",4675,"LM","lateral mammillary nucleus, left",4671
"603",4672,"MM","medial mammillary nucleus, left",4671
"604",4673,"MMl","medial mammillary nucleus, left, lateral part",4672
"605",4674,"MMm","medial mammillary nucleus, left, medial part",4672
"606",504804,"MMb","medial mammillary nucleus, left, basal division",4672
"607",4676,"PMm","premammillary nucleus, left",4671
"608",4677,"PMD","premammillary nucleus, left, dorsal part",4676
"609",4678,"PMV","premammillary nucleus, left, ventral part",4676
"610",4685,"MB","mammillary body, right",12909
"611",4689,"LM","lateral mammillary nucleus, right",4685
"612",4686,"MM","medial mammillary nucleus, right",4685
"613",4687,"MMl","medial mammillary nucleus, right, lateral part",4686
"614",4688,"MMm","medial mammillary nucleus, right, medial part",4686
"615",504808,"MMb","medial mammillary nucleus, right, basal division",4686
"616",4690,"PMm","premammillary nucleus, right",4685
"617",4691,"PMD","premammillary nucleus, right, dorsal part",4690
"618",4692,"PMV","premammillary nucleus, right, ventral part",4690
"619",12910,"PHA","posterior hypothalamic area",4665
"620",4679,"PHA","posterior hypothalamic area, left",12910
"621",4693,"PHA","posterior hypothalamic area, right",12910
"622",12911,"SuM","supramammillary nucleus",4665
"623",4669,"SuM","supramammillary nucleus, left",12911
"624",4670,"SuMM","supramammillary nucleus, left, medial part",4669
"625",4683,"SuM","supramammillary nucleus, right",12911
"626",4684,"SuMM","supramammillary nucleus, right, medial part",4683
"627",12912,"TM","tuberomammillary nucleus",4665
"628",4667,"TM","tuberomammillary nucleus, left",12912
"629",4668,"TMp","tuberomammillary nucleus, left, principle part",4667
"630",4681,"TM","tuberomammillary nucleus, right",12912
"631",4682,"TMp","tuberomammillary nucleus, right, principle part",4681
"632",4541,"PrOR","preoptic region",4540
"633",4542,"PrOR","preoptic region, left",4541
"634",4553,"IMH","intermediate hypothalamic nuclei, left",4542
"635",4554,"IN","intermediate nucleus, left",4553
"636",4555,"UN","uncinate nucleus, left",4553
"637",4552,"LPO","lateral preoptic area, left",4542
"638",4543,"MPA","medial preoptic area, left",4542
"639",4544,"MPO","medial preoptic nucleus, left",4543
"640",4547,"MPOC","medial preoptic nucleus, left, central part",4544
"641",4545,"MPOL","medial preoptic nucleus, left, lateral part",4544
"642",4546,"MPOM","medial preoptic nucleus, left, medial part",4544
"643",4548,"MnPO","median preoptic nucleus, left",4543
"644",4549,"PVpo","periventricular nucleus of the hypothalamus, left, preoptic part",4542
"645",4550,"AVPV","anteroventral periventricular nucleus, left",4549
"646",4551,"DPV","dorsal periventricular nucleus, left",4549
"647",4556,"PrOR","preoptic region, right",4541
"648",4567,"IMH","intermediate hypothalamic nuclei, right",4556
"649",4568,"IN","intermediate nucleus, right",4567
"650",4569,"UN","uncinate nucleus, right",4567
"651",4566,"LPO","lateral preoptic area, right",4556
"652",4557,"MPA","medial preoptic area, right",4556
"653",4558,"MPO","medial preoptic nucleus, right",4557
"654",4561,"MPOC","medial preoptic nucleus, right, central part",4558
"655",4559,"MPOL","medial preoptic nucleus, right, lateral part",4558
"656",4560,"MPOM","medial preoptic nucleus, right, medial part",4558
"657",4562,"MnPO","median preoptic nucleus, right",4557
"658",4563,"PVpo","periventricular nucleus of the hypothalamus, right, preoptic part",4556
"659",4564,"AVPV","anteroventral periventricular nucleus, right",4563
"660",4565,"DPV","dorsal periventricular nucleus, right",4563
"661",4633,"TubR","tuberal region",4540
"662",4634,"Pit","pituitary body",4633
"663",12913,"ARH","arcuate nucleus of the hypothalamus",4633
"664",4644,"ARH","arcuate nucleus of the hypothalamus, left",12913
"665",4645,"ArcD","arcuate nucleus of the hypothalamus, left, dorsal part",4644
"666",4646,"ArcL","arcuate nucleus of the hypothalamus, left, lateral part",4644
"667",4647,"ArcM","arcuate nucleus of the hypothalamus, left, medial part",4644
"668",4659,"ARH","arcuate nucleus of the hypothalamus, right",12913
"669",4660,"ArcD","arcuate nucleus of the hypothalamus, right, dorsal part",4659
"670",4661,"ArcL","arcuate nucleus of the hypothalamus, right, lateral part",4659
"671",4662,"ArcM","arcuate nucleus of the hypothalamus, right, medial part",4659
"672",12914,"DMH","dorsomedial hypothalamic nucleus",4633
"673",4641,"DMH","dorsomedial hypothalamic nucleus, left",12914
"674",4642,"DMC","dorsomedial hypothalamic nucleus, left, compact part",4641
"675",4643,"DMD","dorsomedial hypothalamic nucleus, left, diffuse part",4641
"676",4656,"DMH","dorsomedial hypothalamic nucleus, right",12914
"677",4657,"DMC","dorsomedial hypothalamic nucleus, right, compact part",4656
"678",4658,"DMD","dorsomedial hypothalamic nucleus, right, diffuse part",4656
"679",13007,"LHT","lateral hypothalamic area, tuberal region",4633
"680",13008,"LHT","lateral hypothalamic area, tuberal region, left",13007
"681",13009,"LHT","lateral hypothalamic area, tuberal region, right",13007
"682",12915,"LTu","lateral tuberal nucleus",4633
"683",10151,"LTu","lateral tuberal nucleus, left",12915
"684",10152,"LTu","lateral tuberal nucleus, right",12915
"685",12916,"ME","median eminence",4633
"686",4649,"ME","median eminence, left",12916
"687",4664,"ME","median eminence, right",12916
"688",12917,"PeF","perifornical nucleus",4633
"689",4648,"PeF","perifornical nucleus, left",12917
"690",4663,"PeF","perifornical nucleus, right",12917
"691",12918,"PVt","periventricular nucleus of the hypothalamus, tuberal part",4633
"692",4636,"PVt","periventricular nucleus of the hypothalamus, tuberal part, left",12918
"693",4651,"PVt","periventricular nucleus of the hypothalamus, tuberal part, right",12918
"694",12919,"VMH","ventromedial hypothalamic nucleus",4633
"695",4637,"VMH","ventromedial hypothalamic nucleus, left",12919
"696",4639,"VMHd","ventromedial hypothalamic nucleus, left, dorsal part",4637
"697",4640,"VMHc","ventromedial hypothalamic nucleus, left, central part",4637
"698",4638,"VMHv","ventromedial hypothalamic nucleus, left, ventral part",4637
"699",4652,"VMH","ventromedial hypothalamic nucleus, right",12919
"700",4654,"VMHd","ventromedial hypothalamic nucleus, right, dorsal part",4652
"701",4655,"VMHc","ventromedial hypothalamic nucleus, right, central part",4652
"702",4653,"VMHv","ventromedial hypothalamic nucleus, right, ventral part",4652
"703",4517,"SbT","subthalamus",4391
"704",4518,"Sb","subthalamic nucleus, left",4517
"705",4519,"Sb","subthalamic nucleus, right",4517
"706",4392,"TH","thalamus",4391
"707",4393,"DT","dorsal thalamus",4392
"708",12920,"DTA","anterior group of nuclei",4393
"709",4395,"DTA","anterior group of nuclei, left",12920
"710",4398,"AD","anterodorsal nucleus of the thalamus, left",4395
"711",4396,"AM","anteromedial nucleus of the thalamus, left",4395
"712",4397,"AV","anteroventral nucleus of the thalamus, left",4395
"713",4399,"LD","lateral dorsal nucleus of the thalamus, left",4395
"714",4450,"DTA","anterior group of nuclei, right",12920
"715",4453,"AD","anterodorsal nucleus of the thalamus, right",4450
"716",4451,"AM","anteromedial nucleus of the thalamus, right",4450
"717",4452,"AV","anteroventral nucleus of the thalamus, right",4450
"718",4454,"LD","lateral dorsal nucleus of the thalamus, right",4450
"719",12921,"ILc","caudal group of intralaminar nuclei",4393
"720",4437,"ILc","caudal group of intralaminar nuclei, left",12921
"721",4438,"CM","centre median nucleus of the thalamus, left",4437
"722",4439,"pf","parafascicular nucleus of the thalamus, left",4437
"723",4492,"ILc","caudal group of intralaminar nuclei, right",12921
"724",4493,"CM","centre median nucleus of the thalamus, right",4492
"725",4494,"pf","parafascicular nucleus of the thalamus, right",4492
"726",12922,"LGd","dorsal lateral geneiculate nucleus",4393
"727",4440,"LGd","dorsal lateral geniculate nucleus, left",12922
"728",4441,"LGdm","dorsal lateral geniculate nucleus, left, magnocellular layers",4440
"729",4442,"LGdp","dorsal lateral geniculate nucleus, left, parvocellular layers",4440
"730",4443,"LGds","dorsal lateral geniculate nucleus, left, s and intercalated layers",4440
"731",4495,"LGd","dorsal lateral geniculate nucleus, right",12922
"732",4496,"LGdm","dorsal lateral geniculate nucleus, right, magnocellular layers",4495
"733",4497,"LGdp","dorsal lateral geniculate nucleus, right, parvocellular layers",4495
"734",4498,"LGds","dorsal lateral geniculate nucleus, right, s and intercalated layers",4495
"735",12923,"DTL","lateral group of nuclei",4393
"736",12924,"DTLd","lateral group of nuclei, dorsal division",12923
"737",4409,"DTLd","lateral group of nuclei, left, dorsal division",12924
"738",4410,"LP","lateral posterior nucleus of the thalamus, left",4409
"739",4411,"Pla","anterior nucleus of the pulvinar, left",4409
"740",4414,"Pli","inferior nucleus of the pulvinar, left",4409
"741",4415,"Plil","inferior nucleus of the pulvinar, left, lateral division",4414
"742",4416,"Plim","inferior nucleus of the pulvinar, left, medial division",4414
"743",4413,"Pll","lateral nucleus of the pulvinar, left",4409
"744",4412,"Plm","medial nucleus of the pulvinar, left",4409
"745",4464,"DTLd","lateral group of nuclei, right, dorsal division",12924
"746",4465,"LP","lateral posterior nucleus of the thalamus, right",4464
"747",4466,"Pla","anterior nucleus of the pulvinar, right",4464
"748",4469,"Pli","inferior nucleus of the pulvinar, right",4464
"749",4470,"Plil","inferior nucleus of the pulvinar, right, lateral division",4469
"750",4471,"Plim","inferior nucleus of the pulvinar, right, medial division",4469
"751",4468,"Pll","lateral nucleus of the pulvinar, right",4464
"752",4467,"Plm","medial nucleus of the pulvinar, right",4464
"753",12925,"DTLv","lateral group of nuclei, ventral division",12923
"754",4417,"DTLv","lateral group of nuclei, left, ventral division",12925
"755",4427,"VMb","basal ventral medial nucleus of the thalamus, left",4417
"756",4418,"VA","ventral anterior nucleus of the thalamus, left",4417
"757",4420,"VAmc","ventral anterior nucleus of the thalamus, left, magnocellular division",4418
"758",4419,"VAp","ventral anterior nucleus of the thalamus, left, principal division",4418
"759",4422,"VLa","ventral lateral anterior nucleus of the thalamus, left",4417
"760",4423,"VLp","ventral lateral posterior nucleus of the thalamus, left",4417
"761",4421,"VM","ventral medial nucleus of the thalamus, left",4417
"762",4426,"VPI","ventral posterior inferior nucleus of the thalamus, left",4417
"763",4425,"VPL","ventral posterior lateral nucleus of the thalamus, left",4417
"764",504812,"VPLa","ventral posterior lateral nucleus of the thalamus, left, anterior division",4425
"765",504816,"VPLp","ventral posterior lateral nucleus of the thalamus, left, posterior division",4425
"766",4424,"VPM","ventral posterior medial nucleus of the thalamus, left",4417
"767",4472,"DTLv","lateral group of nuclei, right, ventral division",12925
"768",4482,"VMb","basal ventral medial nucleus of the thalamus, right",4472
"769",4473,"VA","ventral anterior nucleus of the thalamus, right",4472
"770",4475,"VAmc","ventral anterior nucleus of the thalamus, right, magnocellular division",4473
"771",4474,"VAp","ventral anterior nucleus of the thalamus, right, principal division",4473
"772",4477,"VLa","ventral lateral anterior nucleus of the thalamus, right",4472
"773",4478,"VLp","ventral lateral posterior nucleus of the thalamus, right",4472
"774",4476,"VM","ventral medial nucleus of the thalamus, right",4472
"775",4481,"VPI","ventral posterior inferior nucleus of the thalamus, right",4472
"776",4480,"VPL","ventral posterior lateral nucleus of the thalamus, right",4472
"777",504820,"VPLa","ventral posterior lateral nucleus of the thalamus, right, anterior division",4480
"778",504824,"VPLp","ventral posterior lateral nucleus of the thalamus, right, posterior division",4480
"779",4479,"VPM","ventral posterior medial nucleus of the thalamus, right",4472
"780",12926,"MG","medial geniculate complex",4393
"781",4444,"MG","medial geniculate complex, left",12926
"782",504828,"MGd","dorsal nucelus of medial geniculate complex, left",4444
"783",4446,"MGad","anterodorsal nucleus of medial geniculate complex, left",504828
"784",4447,"MGpd","posterodorsal nucleus of medial geniculate complex, left",504828
"785",4448,"MGmc","magnocellular nucleus of the medial geniculate complex, left",4444
"786",4445,"MGv","ventral nucleus of the medial geniculate complex, left",4444
"787",4499,"MG","medial geniculate complex, right",12926
"788",504836,"MGd","dorsal nucelus of medial geniculate complex, right",4499
"789",4501,"MGad","anterodorsal nucleus of medial geniculate complex, right",504836
"790",4502,"MGpd","posterodorsal nucleus of medial geniculate complex, right",504836
"791",4503,"MGmc","magnocellular nucleus of the medial geniculate complex, right",4499
"792",4500,"MGv","ventral nucleus of the medial geniculate complex, right",4499
"793",12927,"DTM","medial group of nuclei",4393
"794",4400,"DTM","medial group of nuclei, left",12927
"795",4401,"MD","mediodorsal nucleus of the thalamus, left",4400
"796",4402,"MDp","mediodorsal nucleus of the thalamus, left, parvocellular division",4401
"797",4403,"MDm","mediodorsal nucleus of the thalamus, left, magnocellular division",4401
"798",4404,"MDd","mediodorsal nucleus of the thalamus, left, densocelllular division",4401
"799",504844,"MDl","mediodorsal nucleus of thalamus, left, multiform (lateral) division",4401
"800",4407,"MV","medioventral nucleus of the thalamus, left",4400
"801",4405,"Pt","parataenial nucleus of the thalamus, left",4400
"802",4406,"Sm","submedial nucleus of the thalamus, left",4400
"803",4455,"DTM","medial group of nuclei, right",12927
"804",4456,"MD","mediodorsal nucleus of the thalamus, right",4455
"805",4457,"MDp","mediodorsal nucleus of the thalamus, right, parvocellular division",4456
"806",4458,"MDm","mediodorsal nucleus of the thalamus, right, magnocellular division",4456
"807",4459,"MDd","mediodorsal nucleus of the thalamus, right, densocelllular division",4456
"808",504848,"MDl","mediodorsal nucleus of thalamus, right, multiform (lateral) division",4456
"809",4462,"MV","medioventral nucleus of the thalamus, right",4455
"810",4460,"Pt","parataenial nucleus of the thalamus, right",4455
"811",4461,"Sm","submedial nucleus of the thalamus, right",4455
"812",12928,"DTP","posterior group of nuclei",4393
"813",4428,"DTP","posterior group of nuclei, left",12928
"814",4429,"L","limitans nucleus of the thalamus, left",4428
"815",4431,"Po","posterior nucleus of the thalamus, left",4428
"816",4430,"SG","suprageniculate nucleus of the thalamus, left",4428
"817",4483,"DTP","posterior group of nuclei, right",12928
"818",4484,"L","limitans nucleus of the thalamus, right",4483
"819",4486,"Po","posterior nucleus of the thalamus, right",4483
"820",4485,"SG","suprageniculate nucleus of the thalamus, right",4483
"821",12929,"ILr","rostral group of intralaminar nuclei",4393
"822",4432,"ILr","rostral group of intralaminar nuclei, left",12929
"823",4434,"CL","central lateral nucleus of the thalamus, left",4432
"824",4436,"CeM","central medial nucleus of the thalamus, left",4432
"825",4435,"Pc","paracentral nucleus of the thalamus, left",4432
"826",4433,"Rh","rhomboid nucleus of the thalamus, left",4432
"827",4487,"ILr","rostral group of intralaminar nuclei, right",12929
"828",4489,"CL","central lateral nucleus of the thalamus, right",4487
"829",4491,"CeM","central medial nucleus of the thalamus, right",4487
"830",4490,"Pc","paracentral nucleus of the thalamus, right",4487
"831",4488,"Rh","rhomboid nucleus of the thalamus, right",4487
"832",4504,"VT","ventral thalamus",4392
"833",4505,"VT","ventral thalamus, left",4504
"834",4508,"FF","nucleus of the H field of Forel, left",4505
"835",4506,"R","reticular nucleus of thalamus, left",4505
"836",4507,"ZI","zona incerta, left",4505
"837",4511,"VT","ventral thalamus, right",4504
"838",4514,"FF","nucleus of the H field of Forel, right",4511
"839",4512,"R","reticular nucleus of thalamus, right",4511
"840",4513,"ZI","zona incerta, right",4511
"841",9001,"MES","mesencephalon",4006
"842",9101,"Tec","midbrain tectum",9001
"843",9102,"IC","inferior colliculus",9101
"844",9103,"IC","inferior colliculus, left",9102
"845",9104,"CIC","central nucleus of the inferior colliculus, left",9103
"846",9105,"EIC","external nucleus of the inferior colliculus, left",9103
"847",9106,"PCIC","pericentral nucleus of the inferior colliculus, left",9103
"848",9107,"IC","inferior colliculus, right",9102
"849",9108,"CIC","central nucleus of the inferior colliculus, right",9107
"850",9109,"EIC","external nucleus of the inferior colliculus, right",9107
"851",9110,"PCIC","pericentral nucleus of the inferior colliculus, right",9107
"852",9480,"ICN","intercollicular nucleus",9101
"853",9481,"ICN","intercollicular nucleus, left",9480
"854",9482,"ICN","intercollicular nucleus, right",9480
"855",9483,"BrC","nucleus of the brachium of the inferior colliculus",9101
"856",9484,"BrC","nucleus of the brachium of the inferior colliculus, left",9483
"857",9485,"BrC","nucleus of the brachium of the inferior colliculus, right",9483
"858",9111,"PBG","parabigeminal nucleus",9101
"859",9112,"PBG","parabigeminal nucleus, left",9111
"860",9113,"PBG","parabigeminal nucleus, right",9111
"861",9114,"SC","superior colliculus",9101
"862",9115,"SC","superior colliculus, left",9114
"863",9116,"StL","stratum lemnisci of the superior colliculus, left",9115
"864",9117,"DpG","deep gray layer of the superior colliculus, left",9116
"865",9118,"DpWh","deep white layer of the superior colliculus, left",9116
"866",9119,"MGr","middle gray layer of the superior colliculus, left",9116
"867",9120,"MWh","middle white layer of the superior colliculus, left",9116
"868",9121,"SuG","superficial gray layer of the superior colliculus, left",9115
"869",9122,"SuWh","superficial white layer of the superior colliculus, left",9115
"870",9123,"SC","superior colliculus, right",9114
"871",9124,"StL","stratum lemnisci of the superior colliculus, right",9123
"872",9125,"DpG","deep gray layer of the superior colliculus, right",9124
"873",9126,"DpWh","deep white layer of the superior colliculus, right",9124
"874",9127,"MGr","middle gray layer of the superior colliculus, right",9124
"875",9128,"MWh","middle white layer of the superior colliculus, right",9124
"876",9129,"SuG","superficial gray layer of the superior colliculus, right",9123
"877",9130,"SuWh","superficial white layer of the superior colliculus, right",9123
"878",9486,"Sag","sagulum nucleus",9101
"879",9487,"Sag","sagulum nucleus, left",9486
"880",9488,"Sag","sagulum, nucleus, right",9486
"881",9489,"SCO","subcommissural organ",9101
"882",9490,"SCO","subcommissural organ, left",9489
"883",9491,"SCO","subcommissural organ, right",9489
"884",9002,"MTg","midbrain tegmentum",9001
"885",9003,"CGMB","central gray substance of midbrain",9002
"886",9004,"CGMB","central gray substance of midbrain, left",9003
"887",9440,"CGMBdl","central gray substance of midbrain, left, dorsolateral division",9004
"888",9439,"CGMBdm","central gray substance of midbrain, left, dorsomedial division",9004
"889",9441,"CGMBl","central gray substance of midbrain, left, lateral division",9004
"890",9443,"CGMBpl","central gray substance of midbrain, left, pleioglial division",9004
"891",9442,"CGMBvl","central gray substance of midbrain, left, ventrolateral division",9004
"892",9005,"CGMB","central gray substance of midbrain, right",9003
"893",9445,"CGMBdl","central gray substance of midbrain, right, dorsolateral division",9005
"894",9444,"CGMBdm","central gray substance of midbrain, right, dorsomedial division",9005
"895",9446,"CGMBl","central gray substance of midbrain, right, lateral division",9005
"896",9448,"CGMBpl","central gray substance of midbrain, right, pleioglial division",9005
"897",9447,"CGMBvl","central gray substance of midbrain, right, ventrolateral division",9005
"898",9449,"EW","Edinger-Westphal nucleus",9002
"899",9450,"EW","Edinger-Westphal nucleus, left",9449
"900",9451,"EW","Edinger-Westphal nucleus, right",9449
"901",9012,"IP","interpeduncular nucleus",9002
"902",9013,"IP","interpeduncular nucleus, left",9012
"903",9014,"IP","interpeduncular nucleus, right",9012
"904",9015,"ICjl","interstitial nucleus of Cajal",9002
"905",9016,"ICjl","interstitial nucleus of Cajal, left",9015
"906",9017,"ICjl","interstitial nucleus of Cajal, right",9015
"907",504852,"isRt","isthmic reticular formation",9002
"908",504856,"isRt","isthmic reticular formation, left",504852
"909",504860,"isRt","isthmic reticular formation, right",504852
"910",9455,"MBRa","midbrain raphe nuclei",9002
"911",9456,"MBRa","midbrain raphe nuclei, left",9455
"912",9457,"DR","dorsal raphe nucleus, left",9456
"913",9458,"DRD","dorsal raphe nucleus, left, dorsal part",9457
"914",9459,"DRI","dorsal raphe nucleus, left, interfascicular part",9457
"915",9461,"DRrc","dorsal raphe nucleus, left, raphe cap",9457
"916",9460,"DRV","dorsal raphe nucleus, left, ventral part",9457
