"","id","acronym","name","parent"
"514",16061,"InsCp","periventricular stratum of InsCx (subventricular zone)",16060
"515",16062,"InsCi","intermediate stratum of InsCx (white matter/subplate)",16060
"516",16063,"InsCs","superficial stratum of InsCx (cortical plate/marginal zone)",16060
"517",16064,"InsC-1","layer 1 of InsCx",16063
"518",16065,"InsC-2","layer 2 of InsCx",16063
"519",16066,"InsC-3","layer 3 of InsCx",16063
"520",16067,"InsC-4","layer 4 of InsCx",16063
"521",16068,"InsC-5","layer 5 of InsCx",16063
"522",16069,"InsC-6","layer 6 of InsCx",16063
"523",16070,"InsC-6a","sublayer 6a of InsCx",16069
"524",16071,"InsC-6b","sublayer 6b of InsCx",16069
"525",16072,"CCx","cingulate cortex",16001
"526",16073,"CCv","ventricular zone of CCx",16072
"527",16074,"CCm","mantle zone of CCx",16072
"528",16075,"CCp","periventricular stratum of CCx (subventricular zone)",16074
"529",16076,"CCi","intermediate stratum of CCx (white matter/subplate)",16074
"530",16077,"CCs","superficial stratum of CCx (cortical plate/marginal zone)",16074
"531",16078,"CC-1","layer 1 of CCx",16077
"532",16079,"CC-2","layer 2 of CCx",16077
"533",16080,"CC-3","layer 3 of CCx",16077
"534",16081,"CC-4","layer 4 of CCx",16077
"535",16082,"CC-5","layer 5 of CCx",16077
"536",16083,"CC-6","layer 6 of CCx",16077
"537",16084,"CC-6a","sublayer 6a of CCx",16083
"538",16085,"CC-6b","sublayer 6b of CCx",16083
"539",16086,"PERCx","perirhinal-ectorhinal cortex",16001
"540",16087,"PRh-Ect-1","layer 1 of PRh-Ect",16086
"541",16088,"PRh-Ect-2","layer 2 of PRh-Ect",16086
"542",16089,"PRh-Ect-3","layer 3 of PRh-Ect",16086
"543",16090,"PRh-Ect-4","layer 4 of PRh-Ect",16086
"544",16091,"PRh-Ect-5","layer 5 of PRh-Ect",16086
"545",16092,"PRh-Ect-6","layer 6 of PRh-Ect",16086
"546",16093,"RSCx","retrosplenial cortex",16001
"547",16094,"RSC-1","layer 1 of RSC",16093
"548",16095,"RSC-2","layer 2 of RSC",16093
"549",16096,"RSC-3","layer 3 of RSC",16093
"550",16097,"RSC-4","layer 4 of RSC",16093
"551",16098,"RSC-5","layer 5 of RSC",16093
"552",16099,"RSC-6","layer 6 of RSC",16093
"553",16100,"RSC-6a","layer 6a of RSC",16099
"554",16101,"RSC-6b","layer 6b of RSC",16099
"555",16102,"ERCx","entorhinal cortex",16001
"556",16103,"ERv","ventricular zone of ERCx",16102
"557",16104,"ERm","mantle zone of ERCx",16102
"558",16105,"ERp","periventricular stratum of ERCx (subventricular zone)",16104
"559",16106,"ERi","intermediate stratum of ERCx (white matter/subplate)",16104
"560",16107,"ERs","superficial stratum of ERCx (cortical plate/marginal zone)",16104
"561",16108,"ER-1","layer 1 of ERCx",16107
"562",16109,"ER-2","layer 2 of ERCx",16107
"563",16110,"ER-3","layer 3 of ERCx",16107
"564",16111,"ER-4","layer 4 of ERCx",16107
"565",16112,"ER-5","layer 5 of ERCx",16107
"566",16113,"ER-6","layer 6 of ERCx",16107
"567",16114,"MPall","medial pallium (hippocampal allocortex)",15903
"568",20562,"MPallv","ventricular zone of MPall",16114
"569",20564,"MPallm","mantle zone of MPall",16114
"570",20566,"MPallp","periventricular stratum of MPall",20564
"571",20568,"MPalli","intermediate stratum of MPall",20564
"572",20570,"MPalls","superficial stratum of MPall",20564
"573",16115,"DG","dentate gyrus",16114
"574",16116,"DGv","ventricular zone of DG",16115
"575",16117,"DGm","mantle zone of DG",16115
"576",16118,"DGp","periventricular stratum of DG",16117
"577",16119,"DGi","intermediate stratum of DG",16117
"578",16120,"DGHil","hilus of the DG",16119
"579",16121,"DGs","superficial stratum of DG",16117
"580",16122,"DGGran","granule cell layer of the DG",16121
"581",16123,"DGMol","molecular layer of the DG",16121
"582",16124,"CA","hippocampus (cortex Ammonis)",16114
"583",16125,"CAv","ventricular zone of CA",16124
"584",16126,"CAm","mantle zone of CA",16124
"585",16127,"CAp","periventricular stratum of CA",16126
"586",16128,"CAi","intermediate stratum of CA",16126
"587",16130,"CAs","superficial stratum of CA",16126
"588",16131,"CA1","Field CA1",16130
"589",16132,"CA1so","Field CA1, stratum oriens",16131
"590",16133,"CA1sp","Field CA1, stratum pyramidale",16131
"591",16134,"CA1sr","Field CA1, stratum radiatum",16131
"592",16135,"CA1slm","Field CA1, stratum lacunosum-moleculare",16131
"593",16136,"CA2","Field CA2",16130
"594",16137,"CA2slm","Field CA2, stratum lacunosum-moleculare",16136
"595",16138,"CA2so","Field CA2, stratum oriens",16136
"596",16139,"CA2sp","Field CA2, stratum pyramidale",16136
"597",16140,"CA2sr","Field CA2, stratum radiatum",16136
"598",16141,"CA3","Field CA3",16130
"599",16142,"CA3so","Field CA3, stratum oriens",16141
"600",16143,"CA3sp","Field CA3, stratum pyramidale",16141
"601",16144,"CA3slu","Field CA3, stratum lucidum",16141
"602",16145,"CA3sr","Field CA3, stratum radiatum",16141
"603",16146,"CA3slm","Field CA3, stratum lacunosum-moleculare",16141
"604",16147,"IG","induseum griseum",16114
"605",16148,"IGv","ventricular zone of the IG",16147
"606",16149,"IGm","mantle zone of the IG",16147
"607",16150,"IGp","periventricular stratum of the IG",16149
"608",16151,"IGi","intermediate stratum of the IG",16149
"609",16152,"IGs","superficial stratum of the IG",16149
"610",16153,"PyIG","pyramidal layer of IG",16152
"611",16154,"TTe","taenia tecta",16114
"612",16155,"TTev","ventricular zone of TTe",16154
"613",16156,"TTem","mantle zone of TTe",16154
"614",16157,"TTep","periventricular stratum of TTe",16156
"615",16158,"DPp","dorsal peduncular cortex, periventricular part",16157
"616",16159,"TTei","intermediate stratum of TTe",16156
"617",16160,"DPi","dorsal peduncular cortex, intermediate part",16159
"618",16161,"TTes","superficial stratum of TTe",16156
"619",16162,"PyTT","pyramidal layer of taenia tecta",16161
"620",16163,"S","subiculum",16114
"621",16164,"Sv","ventricular zone of S",16163
"622",16165,"Sm","mantle zone of S",16163
"623",16166,"Sp","periventricular stratum of S",16165
"624",16167,"Si","intermediate stratum of S",16165
"625",16169,"Ss","superficial stratum of S",16165
"626",16170,"PyS","pyramidal layer of S",16169
"627",16171,"SMol","molecular layer of S",16169
"628",16172,"PrS","presubiculum",16114
"629",16173,"PrSv","ventricular zone of PrS",16172
"630",16174,"PrSm","mantle zone of PrS",16172
"631",16175,"PrSp","periventricular stratum of PrS (subventricular zone)",16174
"632",16176,"PrSi","intermediate stratum of PrS (white matter/subplate)",16174
"633",16177,"PrSs","superficial stratum of PrS (cortical plate/marginal zone)",16174
"634",16178,"PrS-1","layer 1 of PrS",16177
"635",16179,"PrS-2","layer 2 of PrS",16177
"636",16180,"PrS-3","layer 3 of PrS",16177
"637",16181,"PrS-4","layer 4 of PrS (lamina dissecans)",16177
"638",16182,"PrS-5","layer 5 of PrS",16177
"639",16183,"PrS-6","layer 6 of PrS",16177
"640",16184,"PrS-6a","layer 6a of PrS",16183
"641",16185,"PrS-6b","layer 6b of PrS",16183
"642",16186,"PaS","parasubiculum",16114
"643",16187,"PaSv","ventricular zone of PaS",16186
"644",16188,"PaSm","mantle zone of PaS",16186
"645",16189,"PaSp","periventricular stratum of PaS (subventricular zone)",16188
"646",16190,"PaSi","intermediate stratum of PaS (white matter/subplate)",16188
"647",16191,"PaSs","superficial stratum of PaS (cortical plate/marginal zone)",16188
"648",16192,"PaS-1","layer 1 of PaS",16191
"649",16193,"PaS-2","layer 2 of PaS",16191
"650",16194,"PaS-3","layer 3 of PaS",16191
"651",16195,"PaS-4","layer 4 of PaS",16191
"652",16196,"PaS-5","layer 5 of PaS",16191
"653",16197,"PaS-6","layer 6 of PaS",16191
"654",20572,"PaS-6a","layer 6a of PaS",16197
"655",20574,"PaS-6b","layer 6b of PaS",16197
"656",92265,"Fc","fasciola cinerea",16114
"657",92267,"Fcv","ventricular zone of the Fc",92265
"658",92269,"Fcm","mantle zone of the Fc",92265
"659",92271,"Fcp","periventricular stratum of the Fc",92269
"660",92273,"Fci","intermediate stratum of the Fc",92269
"661",92275,"Fcs","superficial stratum of the Fc",92269
"662",92277,"PyFc","pyramidal layer of Fc",92275
"663",92279,"FcMol","molecular layer of Fc",92275
"664",16198,"SePall","pallial septum",15903
"665",16199,"SePallv","ventricular zone of SePall",16198
"666",16200,"SePallm","mantle zone of SePall",16198
"667",16201,"SePallp","periventricular stratum of SePall",16200
"668",16202,"SePalli","intermediate stratum of SePall",16200
"669",16203,"SePalls","superficial stratum of SePall",16200
"670",16204,"SHi","septohippocampal nucleus",16203
"671",16205,"TelH","telencephalo-hypothalamic transition area",15750
"672",16206,"TelHv","ventricular zone of TelH",16205
"673",16207,"TelHm","mantle zone of TelH",16205
"674",16208,"TelHp","periventricular stratum of TelH",16207
"675",16209,"TelHi","intermediate stratum of TelH",16207
"676",16210,"TelHs","superficial stratum of TelH",16207
"677",16211,"PHy","peduncular (caudal) hypothalamus",15738
"678",16212,"PHyA","alar part of peduncular hypothalamus",16211
"679",16213,"PPaA","peduncular paraventricular area of PHyA",16212
"680",16214,"PPav","ventricular zone of PPaA",16213
"681",16215,"PPam","mantle zone of PPaA",16213
"682",16216,"PPap","periventricular stratum of PPaA",16215
"683",16217,"PPa","paraventricular nucleus, peduncular or principal part",16216
"684",16218,"PaD","paraventricular nucleus, dorsal part",16217
"685",16219,"PaC","paraventricular nucleus, cap part",16217
"686",16220,"Pacap","cap part of PPa",16219
"687",16221,"PaLM","lateral magnocellular part of PPa",16219
"688",16222,"PaMM","medial magnocellular part of PPa",16219
"689",16223,"PaMP","medial parvicellular part of PPa",16219
"690",16224,"PaR","paraventricular nucleus, rostral part",16217
"691",16225,"PPai","intermediate stratum of PPaA",16215
"692",16226,"PaL","paraventricular nucleus, lateral part",16225
"693",16227,"UDPeF","upper dorsal perifornical nucleus",16225
"694",16228,"UDLH","upper dorsal lateral hypothalamic area",16225
"695",16229,"LPo","lateral posterior nucleus",16225
"696",16230,"PSM","peduncular nucleus of the stria medullaris",16225
"697",16231,"PPas","superficial stratum of PPaA",16215
"698",16232,"EPD","dorsal entopeduncular nucleus",16231
"699",16233,"PSPa","peduncular subparaventricular area",16212
"700",16234,"PSPav","ventricular zone of PSPa",16233
"701",16235,"PSPam","mantle zone of PSPa",16233
"702",16236,"PSPap","periventricular stratum of PSPa",16235
"703",16237,"AHPp","posterior anterior hypothalamic area, periventricular part",16236
"704",16238,"A13","A13 dopaminergic cell group",16236
"705",16239,"PSPai","intermediate stratum of PSPa",16235
"706",16240,"AHP","posterior part of anterior hypothalamic nucleus",16239
"707",16241,"Stg","stigmoid nucleus",16240
"708",16242,"LDPeF","lower dorsal perifornical nucleus",16239
"709",16243,"LDLH","lower dorsal lateral hypothalamic area",16239
"710",16244,"PSPas","superficial stratum of PSPa",16235
"711",16245,"EPV","ventral entopeduncular nucleus",16244
"712",16246,"DVLH","dorsoventral lateral hypothalamic area",16244
"713",16247,"PHyB","basal peduncular hypothalamus",16211
"714",16248,"PHyB-D","dorsal part of PHyB",16247
"715",16249,"PHyB-Dv","ventricular zone of PHyB-D",16248
"716",16250,"PHyB-Dm","mantle zone of PHyB-D",16248
"717",16251,"PHyB-Dp","periventricular stratum of PHyB-D",16250
"718",16252,"PBasp","posterobasal nucleus, periventricular part",16251
"719",16253,"PHyB-Di","intermediate stratum of PHyB-D",16250
"720",16254,"PBasi","posterobasal nucleus, intermediate part",16253
"721",16255,"UBLH","upper basal lateral hypothalamic area",16253
"722",16256,"UBPeF","upper basal perifornical nucleus",16253
"723",16257,"PHyB-Ds","superficial stratum of PHyB-D",16250
"724",16258,"MCSH","magnocellular superficial hypothalamic nucleus",16257
"725",16259,"PHyB-I","intermediate part of PHyB",16247
"726",16260,"PHyB-Iv","ventricular zone of PHyB-I",16259
"727",16261,"PHyB-Im","mantle zone of PHyB-I",16259
"728",16262,"PHyB-Ip","periventricular stratum of PHyB-I",16261
"729",16263,"P-DMHp","periventricular domain associated to P-DMH",16262
"730",16264,"PHyB-Ii","intermediate stratum of PHyB-I",16261
"731",16265,"P-DMH","peduncular part of dorsomedial hypothalamic nucleus",16264
"732",16266,"P-DMHc","core of P-DMH",16265
"733",16267,"P-DMHs","shell of P-DMH",16265
"734",16268,"LBLH","lower basal lateral hypothalamic area",16264
"735",16269,"LBPeF","lower basal perifornical nucleus",16264
"736",16270,"PHyB-Is","superficial stratum of PHyB-I",16261
"737",16271,"LTu","lateral tuberal nucleus",16270
"738",16272,"STh","subthalamic nucleus (migrated)",16270
"739",16273,"PSTh","parasubthalamic nucleus (migrated)",16270
"740",16274,"PHyB-V","ventral part of PHyB",16247
"741",16275,"PHyB-Vv","ventricular zone of PHyB-V",16274
"742",16276,"P-HVO","hypothalamic ventricular organ, peduncular part",16275
"743",16277,"PHyB-Vm","mantle zone of PHyB-V",16274
"744",16278,"PHyB-Vp","periventricular stratum of PHyB-V",16277
"745",16279,"DTMp","dorsal tuberomammillary nucleus, periventricular part (histaminergic)",16278
"746",16280,"PHyB-Vi","intermediate stratum of PHyB-V",16277
"747",16281,"DTMi","dorsal tuberomammillary nucleus, intermediate part (histaminergic)",16280
"748",16282,"PHyB-Vs","superficial stratum of PHyB-V",16277
"749",16283,"PTe","paraterete nucleus",16282
"750",16284,"CTM","caudal tuberomammillary nucleus (histaminergic)",16282
"751",16285,"PHyB-P","perimammillary part of PHyB",16247
"752",16286,"PHyB-Pv","ventricular zone of PHyB-P",16285
"753",16287,"PHyB-Pm","mantle zone of PHyB-P",16285
"754",16288,"PHyB-Pp","periventricular stratum of PHyB-P",16287
"755",16289,"PPRM","periventricular periretromammillary nucleus",16288
"756",16290,"PHyB-Pi","intermediate stratum of PHyB-P",16287
"757",16291,"IPRM","intermediate periretromammillary nucleus",16290
"758",16292,"PHyB-Ps","superficial stratum of PHyB-P",16287
"759",16293,"LPRM","lateral periretromammillary nucleus",16292
"760",16294,"PHyB-M","mammillary part of PHyB",16247
"761",16295,"RMa","retromammillary area",16294
"762",16296,"RMav","ventricular zone of RMa",16295
"763",16297,"RMam","mantle zone of RMa",16295
"764",16298,"RMap","periventricular stratum of RMa",16297
"765",16299,"RMM","retromammillary area, medial part",16298
"766",16300,"SMT","submammillothalamic nucleus",16298
"767",16301,"RMai","intermediate stratum of RMa",16297
"768",16302,"RML","retromammillary area, lateral part",16301
"769",16303,"RMas","superficial stratum of RMa",16297
"770",16304,"SThO","subthalamic nucleus (migratory origin)",16303
"771",16305,"PSThO","parasubthalamic nucleus (migratory origin)",16303
"772",16306,"PHyF","floor of peduncular hypothalamus",16211
"773",16307,"RMaF","retromammillary floor",16306
"774",16308,"D","diencephalon",15566
"775",16309,"p3","prosomere 3",16308
"776",16310,"PTh","prethalamus",16309
"777",16311,"p3R","roof plate of p3",16310
"778",16312,"p3Ch","choroidal tissue of p3",16311
"779",20576,"p3Chv","ventricular zone of p3Ch",16312
"780",20578,"p3Chm","mantle zone of p3Ch",16312
"781",16313,"p3A","alar plate of p3 (alar prethalamus)",16310
"782",16314,"p3AD","dorsal part of alar p3",16313
"783",16315,"PThE","prethalamic eminence",16314
"784",16316,"PThEv","ventricular zone of PThE",16315
"785",16317,"PThEm","mantle zone of PThE",16315
"786",16318,"PThEp","periventricular stratum of PThE",16317
"787",16319,"PThEi","intermediate stratum of PThE",16317
"788",16320,"SM","nucleus of the stria medullaris (prethalamic)",16319
"789",16321,"PThEs","superficial stratum of PThE",16317
"790",16322,"p3AL","lateral part of alar p3",16313
"791",16323,"RtC","reticular complex",16322
"792",16324,"RtCv","ventricular zone of RtC",16323
"793",16325,"RtCm","mantle zone of RtC",16323
"794",16326,"RtCp","periventricular stratum of RtC",16325
"795",16327,"RHy","retrohypothalamic nucleus",16326
"796",16328,"RtCi","intermediate stratum of RtC",16325
"797",16329,"Rt","reticular nucleus",16328
"798",16330,"RtCs","superficial stratum of RtC",16325
"799",16331,"SubG","subgeniculate nucleus",16330
"800",16332,"p3APV","posteroventral part of alar p3",16313
"801",20580,"p3APVv","ventricular zone of p3APV",16332
"802",20582,"p3APVm","mantle zone of p3APV",16332
"803",16333,"p3ZL","prethalamic (p3) zona limitans domain",16332
"804",16334,"p3ZLv","ventricular zone of p3ZL",16333
"805",16335,"p3ZLm","mantle zone of p3ZL",16333
"806",16336,"p3ZLp","periventricular stratum of p3ZL",16335
"807",16337,"p3ZLS","shell of p3ZL",16336
"808",16338,"p3ZLi","intermediate stratum of p3ZL",16335
"809",16339,"IntC","intercalate nucleus",16338
"810",16340,"p3ZLs","superficial stratum of p3ZL",16335
"811",16341,"PreG","pregeniculate nucleus",16340
"812",16342,"PP","peripeduncular nucleus",16340
"813",16343,"ZIC","zona incerta complex",16332
"814",16344,"ZICv","ventricular zone of ZIC",16343
"815",16345,"ZICm","mantle zone of ZIC",16343
"816",16346,"ZICp","periventricular stratum of ZIC",16345
"817",16347,"ZIM","magnocellular (periventricular) zona incerta",16346
"818",16348,"ZICi","intermediate stratum of ZIC",16345
"819",16349,"RZI","rostral zona incerta",16348
"820",16350,"ZICs","superficial stratum of ZIC",16345
"821",16352,"PThTg","prethalamic tegmentum",16309
"822",16353,"p3B","basal plate of p3",16352
"823",16354,"p3Bv","ventricular zone of p3B",16353
"824",16355,"p3Bm","mantle zone of p3B",16353
"825",16356,"p3Bp","periventricular stratum of p3B",16355
"826",16357,"p3PEW","p3 portion of the pre-Edinger-Westphal nucleus",16356
"827",16358,"p3Bi","intermediate stratum of p3B",16355
"828",16359,"p3ZLC","p3 part of the ZL core",16358
"829",16360,"CZI","caudal zona incerta",16358
"830",16361,"p3Tg","tegmental field of p3 (Forel's field)",16358
"831",16362,"Gem","gemini nuclei",16358
"832",16363,"p3PBP","p3 portion of parabrachial pigmented nucleus",16358
"833",16364,"p3Bs","superficial stratum of p3B",16355
"834",16351,"EPAc","accessory entopeduncular nucleus (post-migratory)",16364
"835",16365,"p3SNC","p3 portion of the substantia nigra pars compacta",16364
"836",16366,"p3SNR","p3 portion of the substantia nigra pars reticulata",16364
"837",16367,"p3PN","p3 portion of paranigral nucleus",16364
"838",16368,"p3F","floor plate of p3",16352
"839",16369,"p3Fv","ventricular zone of p3F",16368
"840",16370,"p3Fm","mantle zone of p3F",16368
"841",16371,"p3Fp","periventricular stratum of p3F",16370
"842",16372,"p3Fi","intermediate stratum of p3F",16370
"843",16373,"p3Fs","superficial stratum of p3F",16370
"844",16374,"p3VTA","p3 portion of the ventral tegmental area",16373
"845",16375,"p2","prosomere 2",16308
"846",16376,"Th","thalamus",16375
"847",16377,"p2R","roof plate of p2 (epithalamic roofplate)",16376
"848",16378,"p2Ch","choroidal tissue of p2",16377
"849",20584,"p2Chv","ventricular zone of p2Ch",16378
"850",20586,"p2Chm","mantle zone of p2Ch",16378
"851",16379,"BHbC","bed of the habenular commissure",16378
"852",16380,"Pi","pineal gland (epiphysis) and stalk",16377
"853",16381,"RHb","retrohabenular thalamic area",16377
"854",16382,"p2A","alar plate of p2 (alar thalamus)",16376
"855",16383,"p2AD","dorsal part of alar p2",16382
"856",16384,"Hb","habenula (old epithalamus)",16383
"857",16385,"Hbv","ventricular zone of Hb",16384
"858",16386,"Hbm","mantle zone of Hb",16384
"859",16387,"Hbp","periventricular stratum of Hb",16386
"860",16388,"MHb","medial habenular nucleus",16387
"861",16389,"MSHb","medial subhabenular nucleus",16387
"862",16390,"Hbi","intermediate stratum of Hb",16386
"863",16391,"LHbM","medial part of the lateral habenular nucleus",16390
"864",16392,"LSHb","lateral subhabenular nucleus",16390
"865",16393,"Hbs","superficial stratum of Hb",16386
"866",16394,"LHbL","lateral part of the lateral habenular nucleus",16393
"867",16395,"p2AL","lateral part of alar p2",16382
"868",20588,"p2ALv","ventricular zone of p2AL",16395
"869",20590,"p2ALm","mantle zone of p2AL",16395
"870",16396,"DTTh","dorsal tier of thalamus",16395
"871",16397,"DTThv","ventricular zone of DTTh",16396
"872",16398,"DTThm","mantle zone of DTTh",16396
"873",16399,"DTThp","periventricular stratum of DTTh",16398
"874",16400,"PVA","anterior paraventricular nucleus of thalamus",16399
"875",16401,"IMD","intermediodorsal nucleus",16399
"876",16402,"CM","centromedian nucleus",16399
"877",16403,"IAM","interanteromedial nucleus",16399
"878",16404,"IAD","interanterodorsal nucleus",16399
"879",16405,"Rh","rhomboid nucleus",16399
"880",16406,"Re","reuniens nucleus, main part",16399
"881",16407,"RRe","retroreuniens nucleus",16399
"882",16408,"VRe","ventral reuniens nucleus",16399
"883",16409,"DTThi","intermediate stratum of DTTh",16398
"884",16410,"PT","paratenial nucleus",16409
"885",16411,"MD","mediodorsal nucleus",16409
"886",16412,"MDM","medial (magnocellular) part of MD",16411
"887",16413,"MDL","lateral (parvicellular) part of MD",16411
"888",16414,"MDC","central part of MD",16411
"889",16415,"IL","intralaminar nuclei",16409
"890",16416,"PC","paracentral nucleus",16415
"891",16417,"OPC","oval paracentral nucleus",16415
"892",16418,"CL","central lateral nucleus",16415
"893",16419,"A","anterior nuclei",16409
"894",16420,"AD","anterodorsal nucleus",16419
"895",16421,"AV","anteroventral nucleus",16419
"896",16422,"AM","anteromedial nucleus",16419
"897",16423,"V","ventral nuclei",16409
"898",16424,"VM","ventromedial nucleus",16423
"899",16425,"VMP","posterior ventromedial nucleus",16423
"900",16426,"SubM","submedius thalamic nucleus",16423
"901",16427,"VA","ventral anterior nucleus",16423
"902",16428,"VL","ventral lateral nucleus",16423
"903",16429,"VPM","ventral posteromedial nucleus",16423
"904",16430,"VPL","ventral posterolateral nucleus",16423
"905",16431,"VPPC","ventral posterior parvicellular nucleus",16423
"906",16432,"Po","posterior (ventral) nucleus",16423
"907",16433,"DTThs","superficial stratum of DTTh",16398
"908",16434,"LD","laterodorsal nucleus",16433
"909",16435,"LP","lateral posterior nucleus",16433
"910",16436,"DLG","dorsal lateral geniculate nucleus",16433
"911",16437,"ITTh","intermediate tier of thalamus",16395
"912",16438,"ITThv","ventricular zone of ITTh",16437
"913",16439,"ITThm","mantle zone of ITTh",16437
"914",16440,"ITThp","periventricular stratum of ITTh",16439
"915",16441,"PVP","posterior paraventricular nucleus",16440
"916",16442,"PF","parafascicular nucleus",16440
"917",16443,"ITThi","intermediate stratum of ITTh",16439
"918",16444,"Lth","lithoid nucleus",16443
"919",16445,"Sc","scaphoid nucleus",16443
"920",16446,"Eth","ethmoid nucleus",16443
"921",16447,"SEth","subethmoid nucleus",16443
"922",16448,"VLi","ventral linear nucleus",16443
"923",16449,"PoT","posterior triangular nucleus",16443
"924",16450,"ITThs","superficial stratum of ITTh",16439
"925",16451,"IPo","intermedioposterior nucleus",16450
"926",16452,"SG","suprageniculate nucleus",16450
"927",16453,"VTTh","ventral tier of thalamus",16395
"928",16454,"VTThv","ventricular zone of VTTh",16453
"929",16455,"VTThm","mantle zone of VTTh",16453
"930",16456,"VTThp","periventricular stratum of VTTh",16455
"931",16457,"SPFMC","magnocellular (medial) subparafascicular nucleus",16456
"932",16458,"VTThi","intermediate stratum of VTTh",16455
"933",16459,"SPFPC","parvicellular (lateral) subparafascicular nucleus",16458
"934",16460,"PIL","posterior intralaminar nucleus",16458
"935",16461,"VTThs","superficial stratum of VTTh",16455
"936",16462,"MG","medial geniculate nucleus",16461
"937",16463,"MGV","ventral subnucleus of MG",16462
"938",16464,"MGD","dorsal subnucleus of MG",16462
"939",16465,"MGM","medial subnucleus of MG",16462
"940",16466,"p2AAV","anteroventral part of alar thalamus",16382
"941",20592,"p2AAVv","ventricular zone of p2AAV",16466
"942",20594,"p2AAVm","mantle zone of p2AAV",16466
"943",16467,"p2ZL","thalamic (p2) zona limitans domain",16466
"944",16468,"p2ZLv","ventricular zone of p2ZL",16467
"945",16469,"p2ZLm","mantle zone of p2ZL",16467
"946",16470,"p2ZLp","periventricular stratum of p2ZL",16469
"947",16471,"p2ZLS","shell of p2ZL",16470
"948",16472,"p2ZLi","intermediate stratum of p2ZL",16469
"949",16473,"IZL","interstitial nucleus of the zona limitans",16472
"950",16474,"p2ZLs","superficial stratum of p2ZL",16469
"951",16475,"IGL","intergeniculate leaflet",16474
"952",16476,"p2Lim","liminal part of alar p2",16466
"953",16477,"p2Limv","ventricular zone of p2Lim",16476
"954",16478,"p2Limm","mantle zone of p2Lim",16476
"955",16479,"p2Limp","periventricular stratum of p2Lim",16478
"956",16480,"Lim","liminal nucleus",16479
"957",16481,"p2Limi","intermediate stratum of p2Lim",16478
"958",16482,"p2LimRt","reticular formation of p2Lim",16481
"959",16483,"p2Lims","superficial stratum of p2Lim",16478
"960",16484,"p2PP","p2 portion of the peripeduncular nucleus",16483
"961",16485,"EpP","epipeduncular nucleus",16483
"962",16486,"ThTg","thalamic tegmentum",16375
"963",16487,"p2B","basal plate of p2",16486
"964",16488,"p2Bv","ventricular zone of p2B",16487
"965",16489,"p2Bm","mantle zone of p2B",16487
"966",16490,"p2Bp","periventricular stratum of p2B",16489
"967",16491,"p2PEW","p2 portion of the pre-Edinger-Westphal nucleus",16490
"968",16492,"p2Bi","intermediate stratum of p2B",16489
"969",16493,"p2ZLC","p2 part of the zona limitans core population",16492
"970",16494,"RI","rostral interstitial nucleus",16492
"971",16495,"PR","prerubral area",16492
"972",16496,"p2PBP","p2 portion of the parabrachial pigmented nucleus",16492
"973",16497,"p2Bs","superficial stratum of p2B",16489
"974",16498,"p2MT","p2 portion of the medial terminal nucleus of the accessory optic tract",16497
"975",16499,"p2SNC","p2 portion of the substantia nigra pars compacta",16497
"976",16500,"p2SNR","p2 portion of the substantia nigra pars reticulata",16497
"977",16501,"p2PN","p2 portion of paranigral nucleus",16497
"978",16502,"p2F","floor plate of p2",16486
"979",16503,"p2Fv","ventricular zone of p2F",16502
"980",16504,"p2Fm","mantle zone of p2F",16502
"981",16505,"p2Fp","periventricular stratum of p2F",16504
"982",16506,"p2Fi","intermediate stratum of p2F",16504
"983",16507,"p2Fs","superficial stratum of p2F",16504
"984",16508,"p2VTA","p2 portion of the ventral tegmental area",16507
"985",16509,"p1","prosomere 1",16308
"986",16510,"Pt","pretectum",16509
"987",16511,"p1R","roof plate of p1",16510
"988",16512,"PCom","bed area of the posterior commissure",16511
"989",16513,"PComv","ventricular zone of PCom",16512
"990",16514,"SCO","subcommissural organ",16513
"991",16515,"PComm","mantle zone of PCom",16512
"992",16516,"PComp","periventricular zone of PCom",16515
"993",16517,"PComi","intermediate zone of PCom",16515
"994",16518,"PComs","superficial zone of PCom",16515
"995",16519,"p1A","alar plate of p1",16510
"996",16520,"PcP","precommissural pretectal domain",16519
"997",20596,"PcPv","ventricular zone of PcP",16520
"998",20598,"PcPm","mantle zone of PcP",16520
"999",16521,"PcPD","dorsal part of PcP",16520
"1000",16522,"PcPDv","ventricular zone of PcPD",16521
"1001",16523,"PcPDm","mantle zone of PcPD",16521
"1002",16524,"PcPDp","periventricular stratum of PcPD",16523
"1003",16525,"PcPD-PAG","PcPD part of the periaqueductal gray",16524
"1004",16526,"PcPDi","intermediate stratum of PcPD",16523
"1005",16527,"DF","dorsofrontal pretectal nucleus",16526
"1006",16528,"PcPDs","superficial stratum of PCPD",16523
"1007",16529,"DFS","superficial dorsofrontal area",16528
"1008",16530,"PcPL","lateral part of PcP",16520
"1009",16531,"PcPLv","ventricular zone of PcPL",16530
"1010",16532,"PcPLm","mantle zone of PcPL",16530
"1011",16533,"PcPLp","periventricular stratum of PcPL",16532
"1012",16534,"PcPL-PAG","PcPL part of the periaqueductal gray",16533
"1013",16535,"PcPLi","intermediate stratum of PcPL",16532
"1014",16536,"APTD","anterior pretectal nucleus, dorsal core part",16535
"1015",16537,"PcPLs","superficial stratum of PcPL",16532
"1016",16538,"APTDS","anterior pretectal nucleus, dorsal superficial part",16537
"1017",16539,"PcPV","ventral part of PcP",16520
"1018",16540,"PcPVv","ventricular zone of PcPV",16539
